,Unnamed: 0,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location_lat,Location_long,date_occured,occured_on_dttm,NUM_RECORDS
451,375989,I152105431,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C11,450,0,2015,12,Tuesday,9,Part Two,WASHINGTON ST,42.29057504,-71.07165726,42.29057504,-71.07165726,2015-12-22,2015-12-22 09:57:00,8
452,375990,I152105431,1001,Counterfeiting,FORGERY / COUNTERFEITING,C11,450,0,2015,12,Tuesday,9,Part Two,WASHINGTON ST,42.29057504,-71.07165726,42.29057504,-71.07165726,2015-12-22,2015-12-22 09:57:00,8
453,375991,I152105431,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",C11,450,0,2015,12,Tuesday,9,Part Two,WASHINGTON ST,42.29057504,-71.07165726,42.29057504,-71.07165726,2015-12-22,2015-12-22 09:57:00,8
454,375992,I152105431,3125,Warrant Arrests,WARRANT ARREST,C11,450,0,2015,12,Tuesday,9,Part Three,WASHINGTON ST,42.29057504,-71.07165726,42.29057504,-71.07165726,2015-12-22,2015-12-22 09:57:00,8
455,375993,I152105431,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,C11,450,0,2015,12,Tuesday,9,Part Two,WASHINGTON ST,42.29057504,-71.07165726,42.29057504,-71.07165726,2015-12-22,2015-12-22 09:57:00,8
456,375994,I152105431,3115,Investigate Person,INVESTIGATE PERSON,C11,450,0,2015,12,Tuesday,9,Part Three,WASHINGTON ST,42.29057504,-71.07165726,42.29057504,-71.07165726,2015-12-22,2015-12-22 09:57:00,8
457,382753,I152097957,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",D4,624,1,2015,11,Thursday,2,Part One,YAWKEY WAY,42.34583312,-71.09845531,42.34583312,-71.09845531,2015-11-26,2015-11-26 02:00:00,12
458,382754,I152097957,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",D4,624,1,2015,11,Thursday,2,Part One,YAWKEY WAY,42.34583312,-71.09845531,42.34583312,-71.09845531,2015-11-26,2015-11-26 02:00:00,12
459,382755,I152097957,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",D4,624,1,2015,11,Thursday,2,Part One,YAWKEY WAY,42.34583312,-71.09845531,42.34583312,-71.09845531,2015-11-26,2015-11-26 02:00:00,12
460,382756,I152097957,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",D4,624,1,2015,11,Thursday,2,Part One,YAWKEY WAY,42.34583312,-71.09845531,42.34583312,-71.09845531,2015-11-26,2015-11-26 02:00:00,12
461,382757,I152097957,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,D4,624,1,2015,11,Thursday,2,Part Three,YAWKEY WAY,42.34583312,-71.09845531,42.34583312,-71.09845531,2015-11-26,2015-11-26 02:00:00,12
462,382758,I152097957,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,D4,624,1,2015,11,Thursday,2,Part Three,YAWKEY WAY,42.34583312,-71.09845531,42.34583312,-71.09845531,2015-11-26,2015-11-26 02:00:00,12
463,382759,I152097957,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,D4,624,1,2015,11,Thursday,2,Part Three,YAWKEY WAY,42.34583312,-71.09845531,42.34583312,-71.09845531,2015-11-26,2015-11-26 02:00:00,12
464,382760,I152097957,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,D4,624,1,2015,11,Thursday,2,Part Three,YAWKEY WAY,42.34583312,-71.09845531,42.34583312,-71.09845531,2015-11-26,2015-11-26 02:00:00,12
465,382761,I152097957,3125,Warrant Arrests,WARRANT ARREST,D4,624,1,2015,11,Thursday,2,Part Three,YAWKEY WAY,42.34583312,-71.09845531,42.34583312,-71.09845531,2015-11-26,2015-11-26 02:00:00,12
466,382762,I152097957,3125,Warrant Arrests,WARRANT ARREST,D4,624,1,2015,11,Thursday,2,Part Three,YAWKEY WAY,42.34583312,-71.09845531,42.34583312,-71.09845531,2015-11-26,2015-11-26 02:00:00,12
467,382763,I152097957,3125,Warrant Arrests,WARRANT ARREST,D4,624,1,2015,11,Thursday,2,Part Three,YAWKEY WAY,42.34583312,-71.09845531,42.34583312,-71.09845531,2015-11-26,2015-11-26 02:00:00,12
468,382764,I152097957,3125,Warrant Arrests,WARRANT ARREST,D4,624,1,2015,11,Thursday,2,Part Three,YAWKEY WAY,42.34583312,-71.09845531,42.34583312,-71.09845531,2015-11-26,2015-11-26 02:00:00,12
469,398621,I152080623,1504,Other,WEAPON - OTHER - OTHER VIOLATION,D14,776,0,2015,9,Sunday,20,Part Two,UNION ST,42.34568023,-71.15074209,42.34568023,-71.15074209,2015-09-27,2015-09-27 20:29:00,11
470,398622,I152080623,2511,Other,KIDNAPPING - ENTICING OR ATTEMPTED,D14,776,0,2015,9,Sunday,20,Part Two,UNION ST,42.34568023,-71.15074209,42.34568023,-71.15074209,2015-09-27,2015-09-27 20:29:00,11
471,398623,I152080623,1402,Vandalism,VANDALISM,D14,776,0,2015,9,Sunday,20,Part Two,UNION ST,42.34568023,-71.15074209,42.34568023,-71.15074209,2015-09-27,2015-09-27 20:29:00,11
472,398624,I152080623,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D14,776,0,2015,9,Sunday,20,Part One,UNION ST,42.34568023,-71.15074209,42.34568023,-71.15074209,2015-09-27,2015-09-27 20:29:00,11
473,398625,I152080623,2660,Other,OTHER OFFENSE,D14,776,0,2015,9,Sunday,20,Part Two,UNION ST,42.34568023,-71.15074209,42.34568023,-71.15074209,2015-09-27,2015-09-27 20:29:00,11
474,398626,I152080623,423,Aggravated Assault,ASSAULT - AGGRAVATED,D14,776,0,2015,9,Sunday,20,Part One,UNION ST,42.34568023,-71.15074209,42.34568023,-71.15074209,2015-09-27,2015-09-27 20:29:00,11
475,398627,I152080623,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",D14,776,0,2015,9,Sunday,20,Part Two,UNION ST,42.34568023,-71.15074209,42.34568023,-71.15074209,2015-09-27,2015-09-27 20:29:00,11
476,398628,I152080623,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D14,776,0,2015,9,Sunday,20,Part Two,UNION ST,42.34568023,-71.15074209,42.34568023,-71.15074209,2015-09-27,2015-09-27 20:29:00,11
477,398629,I152080623,381,Robbery,ROBBERY - CAR JACKING,D14,776,0,2015,9,Sunday,20,Part One,UNION ST,42.34568023,-71.15074209,42.34568023,-71.15074209,2015-09-27,2015-09-27 20:29:00,11
478,398630,I152080623,1844,Drug Violation,DRUGS - POSS CLASS C,D14,776,0,2015,9,Sunday,20,Part Two,UNION ST,42.34568023,-71.15074209,42.34568023,-71.15074209,2015-09-27,2015-09-27 20:29:00,11
479,398631,I152080623,1846,Drug Violation,DRUGS - POSS CLASS E,D14,776,0,2015,9,Sunday,20,Part Two,UNION ST,42.34568023,-71.15074209,42.34568023,-71.15074209,2015-09-27,2015-09-27 20:29:00,11
480,402463,I152076465,2905,Violations,VAL - OPERATING WITHOUT LICENSE,C11,339,0,2015,9,Monday,16,Part Two,DORCHESTER AVE,42.30854728,-71.05821219,42.30854728,-71.05821219,2015-09-14,2015-09-14 16:46:00,8
481,402464,I152076465,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,339,0,2015,9,Monday,16,Part Two,DORCHESTER AVE,42.30854728,-71.05821219,42.30854728,-71.05821219,2015-09-14,2015-09-14 16:46:00,8
482,402465,I152076465,3125,Warrant Arrests,WARRANT ARREST,C11,339,0,2015,9,Monday,16,Part Three,DORCHESTER AVE,42.30854728,-71.05821219,42.30854728,-71.05821219,2015-09-14,2015-09-14 16:46:00,8
483,402466,I152076465,2405,Disorderly Conduct,DISORDERLY CONDUCT,C11,339,0,2015,9,Monday,16,Part Two,DORCHESTER AVE,42.30854728,-71.05821219,42.30854728,-71.05821219,2015-09-14,2015-09-14 16:46:00,8
484,402467,I152076465,2906,Violations,VAL - OPERATING UNREG/UNINS CAR,C11,339,0,2015,9,Monday,16,Part Two,DORCHESTER AVE,42.30854728,-71.05821219,42.30854728,-71.05821219,2015-09-14,2015-09-14 16:46:00,8
485,402468,I152076465,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,339,0,2015,9,Monday,16,Part One,DORCHESTER AVE,42.30854728,-71.05821219,42.30854728,-71.05821219,2015-09-14,2015-09-14 16:46:00,8
486,402469,I152076465,2660,Other,OTHER OFFENSE,C11,339,0,2015,9,Monday,16,Part Two,DORCHESTER AVE,42.30854728,-71.05821219,42.30854728,-71.05821219,2015-09-14,2015-09-14 16:46:00,8
487,402470,I152076465,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,C11,339,0,2015,9,Monday,16,Part Two,DORCHESTER AVE,42.30854728,-71.05821219,42.30854728,-71.05821219,2015-09-14,2015-09-14 16:46:00,8
488,406930,I152071596,3503,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,B2,326,1,2015,8,Saturday,2,Part Three,CRESTON ST,42.31195475,-71.07871912,42.31195475,-71.07871912,2015-08-29,2015-08-29 02:42:00,20
489,406931,I152071596,3503,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,B2,326,1,2015,8,Saturday,2,Part Three,CRESTON ST,42.31195475,-71.07871912,42.31195475,-71.07871912,2015-08-29,2015-08-29 02:42:00,20
490,406932,I152071596,3503,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,B2,326,1,2015,8,Saturday,2,Part Three,CRESTON ST,42.31195475,-71.07871912,42.31195475,-71.07871912,2015-08-29,2015-08-29 02:42:00,20
491,406933,I152071596,3503,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,B2,326,1,2015,8,Saturday,2,Part Three,CRESTON ST,42.31195475,-71.07871912,42.31195475,-71.07871912,2015-08-29,2015-08-29 02:42:00,20
492,406934,I152071596,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,326,1,2015,8,Saturday,2,Part One,CRESTON ST,42.31195475,-71.07871912,42.31195475,-71.07871912,2015-08-29,2015-08-29 02:42:00,20
493,406935,I152071596,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,326,1,2015,8,Saturday,2,Part One,CRESTON ST,42.31195475,-71.07871912,42.31195475,-71.07871912,2015-08-29,2015-08-29 02:42:00,20
494,406936,I152071596,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,326,1,2015,8,Saturday,2,Part One,CRESTON ST,42.31195475,-71.07871912,42.31195475,-71.07871912,2015-08-29,2015-08-29 02:42:00,20
495,406937,I152071596,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,326,1,2015,8,Saturday,2,Part One,CRESTON ST,42.31195475,-71.07871912,42.31195475,-71.07871912,2015-08-29,2015-08-29 02:42:00,20
496,406938,I152071596,3001,Medical Assistance,DEATH INVESTIGATION,B2,326,1,2015,8,Saturday,2,Part Three,CRESTON ST,42.31195475,-71.07871912,42.31195475,-71.07871912,2015-08-29,2015-08-29 02:42:00,20
497,406939,I152071596,3001,Medical Assistance,DEATH INVESTIGATION,B2,326,1,2015,8,Saturday,2,Part Three,CRESTON ST,42.31195475,-71.07871912,42.31195475,-71.07871912,2015-08-29,2015-08-29 02:42:00,20
498,406940,I152071596,3001,Medical Assistance,DEATH INVESTIGATION,B2,326,1,2015,8,Saturday,2,Part Three,CRESTON ST,42.31195475,-71.07871912,42.31195475,-71.07871912,2015-08-29,2015-08-29 02:42:00,20
499,406941,I152071596,3001,Medical Assistance,DEATH INVESTIGATION,B2,326,1,2015,8,Saturday,2,Part Three,CRESTON ST,42.31195475,-71.07871912,42.31195475,-71.07871912,2015-08-29,2015-08-29 02:42:00,20
500,406942,I152071596,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,326,1,2015,8,Saturday,2,Part One,CRESTON ST,42.31195475,-71.07871912,42.31195475,-71.07871912,2015-08-29,2015-08-29 02:42:00,20
501,406943,I152071596,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,326,1,2015,8,Saturday,2,Part One,CRESTON ST,42.31195475,-71.07871912,42.31195475,-71.07871912,2015-08-29,2015-08-29 02:42:00,20
502,406944,I152071596,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,326,1,2015,8,Saturday,2,Part One,CRESTON ST,42.31195475,-71.07871912,42.31195475,-71.07871912,2015-08-29,2015-08-29 02:42:00,20
503,406945,I152071596,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,326,1,2015,8,Saturday,2,Part One,CRESTON ST,42.31195475,-71.07871912,42.31195475,-71.07871912,2015-08-29,2015-08-29 02:42:00,20
504,406946,I152071596,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B2,326,1,2015,8,Saturday,2,Part Two,CRESTON ST,42.31195475,-71.07871912,42.31195475,-71.07871912,2015-08-29,2015-08-29 02:42:00,20
505,406947,I152071596,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B2,326,1,2015,8,Saturday,2,Part Two,CRESTON ST,42.31195475,-71.07871912,42.31195475,-71.07871912,2015-08-29,2015-08-29 02:42:00,20
506,406948,I152071596,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B2,326,1,2015,8,Saturday,2,Part Two,CRESTON ST,42.31195475,-71.07871912,42.31195475,-71.07871912,2015-08-29,2015-08-29 02:42:00,20
507,406949,I152071596,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B2,326,1,2015,8,Saturday,2,Part Two,CRESTON ST,42.31195475,-71.07871912,42.31195475,-71.07871912,2015-08-29,2015-08-29 02:42:00,20
508,413824,I152064063,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,304,1,2015,8,Monday,12,Part One,ACADEMY TER,42.32082221,-71.09731506,42.32082221,-71.09731506,2015-08-03,2015-08-03 12:43:00,9
509,413825,I152064063,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,304,1,2015,8,Monday,12,Part One,ACADEMY TER,42.32082221,-71.09731506,42.32082221,-71.09731506,2015-08-03,2015-08-03 12:43:00,9
510,413826,I152064063,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,304,1,2015,8,Monday,12,Part One,ACADEMY TER,42.32082221,-71.09731506,42.32082221,-71.09731506,2015-08-03,2015-08-03 12:43:00,9
511,413827,I152064063,1845,Drug Violation,DRUGS - POSS CLASS D,B2,304,1,2015,8,Monday,12,Part Two,ACADEMY TER,42.32082221,-71.09731506,42.32082221,-71.09731506,2015-08-03,2015-08-03 12:43:00,9
512,413828,I152064063,1845,Drug Violation,DRUGS - POSS CLASS D,B2,304,1,2015,8,Monday,12,Part Two,ACADEMY TER,42.32082221,-71.09731506,42.32082221,-71.09731506,2015-08-03,2015-08-03 12:43:00,9
513,413829,I152064063,1845,Drug Violation,DRUGS - POSS CLASS D,B2,304,1,2015,8,Monday,12,Part Two,ACADEMY TER,42.32082221,-71.09731506,42.32082221,-71.09731506,2015-08-03,2015-08-03 12:43:00,9
514,413830,I152064063,3125,Warrant Arrests,WARRANT ARREST,B2,304,1,2015,8,Monday,12,Part Three,ACADEMY TER,42.32082221,-71.09731506,42.32082221,-71.09731506,2015-08-03,2015-08-03 12:43:00,9
515,413831,I152064063,3125,Warrant Arrests,WARRANT ARREST,B2,304,1,2015,8,Monday,12,Part Three,ACADEMY TER,42.32082221,-71.09731506,42.32082221,-71.09731506,2015-08-03,2015-08-03 12:43:00,9
516,413832,I152064063,3125,Warrant Arrests,WARRANT ARREST,B2,304,1,2015,8,Monday,12,Part Three,ACADEMY TER,42.32082221,-71.09731506,42.32082221,-71.09731506,2015-08-03,2015-08-03 12:43:00,9
517,422105,I152054787,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,281,1,2015,7,Thursday,23,Part One,GREENVILLE ST,42.32696802,-71.08051941,42.32696802,-71.08051941,2015-07-02,2015-07-02 23:08:00,10
518,422106,I152054787,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,281,1,2015,7,Thursday,23,Part One,GREENVILLE ST,42.32696802,-71.08051941,42.32696802,-71.08051941,2015-07-02,2015-07-02 23:08:00,10
519,422107,I152054787,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,281,1,2015,7,Thursday,23,Part One,GREENVILLE ST,42.32696802,-71.08051941,42.32696802,-71.08051941,2015-07-02,2015-07-02 23:08:00,10
520,422108,I152054787,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,281,1,2015,7,Thursday,23,Part One,GREENVILLE ST,42.32696802,-71.08051941,42.32696802,-71.08051941,2015-07-02,2015-07-02 23:08:00,10
521,422109,I152054787,3001,Medical Assistance,DEATH INVESTIGATION,B2,281,1,2015,7,Thursday,23,Part Three,GREENVILLE ST,42.32696802,-71.08051941,42.32696802,-71.08051941,2015-07-02,2015-07-02 23:08:00,10
522,422110,I152054787,3001,Medical Assistance,DEATH INVESTIGATION,B2,281,1,2015,7,Thursday,23,Part Three,GREENVILLE ST,42.32696802,-71.08051941,42.32696802,-71.08051941,2015-07-02,2015-07-02 23:08:00,10
523,422111,I152054787,3207,Property Found,PROPERTY - FOUND,B2,281,1,2015,7,Thursday,23,Part Three,GREENVILLE ST,42.32696802,-71.08051941,42.32696802,-71.08051941,2015-07-02,2015-07-02 23:08:00,10
524,422112,I152054787,3207,Property Found,PROPERTY - FOUND,B2,281,1,2015,7,Thursday,23,Part Three,GREENVILLE ST,42.32696802,-71.08051941,42.32696802,-71.08051941,2015-07-02,2015-07-02 23:08:00,10
525,422113,I152054787,3130,Search Warrants,SEARCH WARRANT,B2,281,1,2015,7,Thursday,23,Part Three,GREENVILLE ST,42.32696802,-71.08051941,42.32696802,-71.08051941,2015-07-02,2015-07-02 23:08:00,10
526,422114,I152054787,3130,Search Warrants,SEARCH WARRANT,B2,281,1,2015,7,Thursday,23,Part Three,GREENVILLE ST,42.32696802,-71.08051941,42.32696802,-71.08051941,2015-07-02,2015-07-02 23:08:00,10
527,426829,I142017108-00,3125,Warrant Arrests,WARRANT ARREST,A1,64,0,2015,6,Tuesday,15,Part Three,FRUIT ST,42.36240281,-71.06954652,42.36240281,-71.06954652,2015-06-16,2015-06-16 15:55:00,8
528,426830,I142017108-00,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC.",A1,64,0,2015,6,Tuesday,15,Part Two,FRUIT ST,42.36240281,-71.06954652,42.36240281,-71.06954652,2015-06-16,2015-06-16 15:55:00,8
529,426831,I142017108-00,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,A1,64,0,2015,6,Tuesday,15,Part Two,FRUIT ST,42.36240281,-71.06954652,42.36240281,-71.06954652,2015-06-16,2015-06-16 15:55:00,8
530,426832,I142017108-00,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,A1,64,0,2015,6,Tuesday,15,Part Two,FRUIT ST,42.36240281,-71.06954652,42.36240281,-71.06954652,2015-06-16,2015-06-16 15:55:00,8
531,426833,I142017108-00,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,A1,64,0,2015,6,Tuesday,15,Part Two,FRUIT ST,42.36240281,-71.06954652,42.36240281,-71.06954652,2015-06-16,2015-06-16 15:55:00,8
532,426834,I142017108-00,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,A1,64,0,2015,6,Tuesday,15,Part Two,FRUIT ST,42.36240281,-71.06954652,42.36240281,-71.06954652,2015-06-16,2015-06-16 15:55:00,8
533,426835,I142017108-00,3125,Warrant Arrests,WARRANT ARREST,A1,64,0,2015,6,Tuesday,15,Part Three,FRUIT ST,42.36240281,-71.06954652,42.36240281,-71.06954652,2015-06-16,2015-06-16 15:55:00,8
534,426836,I142017108-00,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,A1,64,0,2015,6,Tuesday,15,Part Two,FRUIT ST,42.36240281,-71.06954652,42.36240281,-71.06954652,2015-06-16,2015-06-16 15:55:00,8
535,426903,I140148421-00,2610,Other,TRESPASSING,E13,576,0,2015,9,Friday,18,Part Two,BISMARCK ST,42.31525538,-71.1022823,42.31525538,-71.1022823,2015-09-25,2015-09-25 18:30:00,9
536,426904,I140148421-00,3125,Warrant Arrests,WARRANT ARREST,E13,576,0,2015,9,Friday,18,Part Three,BISMARCK ST,42.31525538,-71.1022823,42.31525538,-71.1022823,2015-09-25,2015-09-25 18:30:00,9
537,426905,I140148421-00,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E13,576,0,2015,9,Friday,18,Part Two,BISMARCK ST,42.31525538,-71.1022823,42.31525538,-71.1022823,2015-09-25,2015-09-25 18:30:00,9
538,426906,I140148421-00,1848,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,E13,576,0,2015,9,Friday,18,Part Two,BISMARCK ST,42.31525538,-71.1022823,42.31525538,-71.1022823,2015-09-25,2015-09-25 18:30:00,9
539,426907,I140148421-00,1874,Drug Violation,DRUGS - OTHER,E13,576,0,2015,9,Friday,18,Part Two,BISMARCK ST,42.31525538,-71.1022823,42.31525538,-71.1022823,2015-09-25,2015-09-25 18:30:00,9
540,426908,I140148421-00,1874,Drug Violation,DRUGS - OTHER,E13,576,0,2015,9,Friday,18,Part Two,BISMARCK ST,42.31525538,-71.1022823,42.31525538,-71.1022823,2015-09-25,2015-09-25 18:30:00,9
541,426909,I140148421-00,1874,Drug Violation,DRUGS - OTHER,E13,576,0,2015,9,Friday,18,Part Two,BISMARCK ST,42.31525538,-71.1022823,42.31525538,-71.1022823,2015-09-25,2015-09-25 18:30:00,9
542,426910,I140148421-00,1874,Drug Violation,DRUGS - OTHER,E13,576,0,2015,9,Friday,18,Part Two,BISMARCK ST,42.31525538,-71.1022823,42.31525538,-71.1022823,2015-09-25,2015-09-25 18:30:00,9
543,426911,I140148421-00,1874,Drug Violation,DRUGS - OTHER,E13,576,0,2015,9,Friday,18,Part Two,BISMARCK ST,42.31525538,-71.1022823,42.31525538,-71.1022823,2015-09-25,2015-09-25 18:30:00,9
544,426936,I140036361-00,3125,Warrant Arrests,WARRANT ARREST,E5,680,0,2015,7,Friday,10,Part Three,CORINTH ST,42.28636893,-71.13005503,42.28636893,-71.13005503,2015-07-10,2015-07-10 10:15:00,9
545,426937,I140036361-00,639,Larceny,LARCENY OTHER UNDER $50,E5,680,0,2015,7,Friday,10,Part One,CORINTH ST,42.28636893,-71.13005503,42.28636893,-71.13005503,2015-07-10,2015-07-10 10:15:00,9
546,426938,I140036361-00,639,Larceny,LARCENY OTHER UNDER $50,E5,680,0,2015,7,Friday,10,Part One,CORINTH ST,42.28636893,-71.13005503,42.28636893,-71.13005503,2015-07-10,2015-07-10 10:15:00,9
547,426939,I140036361-00,639,Larceny,LARCENY OTHER UNDER $50,E5,680,0,2015,7,Friday,10,Part One,CORINTH ST,42.28636893,-71.13005503,42.28636893,-71.13005503,2015-07-10,2015-07-10 10:15:00,9
548,426940,I140036361-00,637,Larceny,LARCENY IN A BUILDING UNDER $50,E5,680,0,2015,7,Friday,10,Part One,CORINTH ST,42.28636893,-71.13005503,42.28636893,-71.13005503,2015-07-10,2015-07-10 10:15:00,9
549,426941,I140036361-00,639,Larceny,LARCENY OTHER UNDER $50,E5,680,0,2015,7,Friday,10,Part One,CORINTH ST,42.28636893,-71.13005503,42.28636893,-71.13005503,2015-07-10,2015-07-10 10:15:00,9
550,426942,I140036361-00,637,Larceny,LARCENY IN A BUILDING UNDER $50,E5,680,0,2015,7,Friday,10,Part One,CORINTH ST,42.28636893,-71.13005503,42.28636893,-71.13005503,2015-07-10,2015-07-10 10:15:00,9
551,426943,I140036361-00,637,Larceny,LARCENY IN A BUILDING UNDER $50,E5,680,0,2015,7,Friday,10,Part One,CORINTH ST,42.28636893,-71.13005503,42.28636893,-71.13005503,2015-07-10,2015-07-10 10:15:00,9
552,426944,I140036361-00,3125,Warrant Arrests,WARRANT ARREST,E5,680,0,2015,7,Friday,10,Part Three,CORINTH ST,42.28636893,-71.13005503,42.28636893,-71.13005503,2015-07-10,2015-07-10 10:15:00,9
553,427006,I130194606-00,617,Larceny,LARCENY IN A BUILDING $200 & OVER,D4,136,0,2016,2,Tuesday,19,Part One,COMMONWEALTH AVE,42.351153,-71.08161374,42.351153000000004,-71.08161374,2016-02-02,2016-02-02 19:30:00,11
554,427007,I130194606-00,617,Larceny,LARCENY IN A BUILDING $200 & OVER,D4,136,0,2016,2,Tuesday,19,Part One,COMMONWEALTH AVE,42.351153,-71.08161374,42.351153000000004,-71.08161374,2016-02-02,2016-02-02 19:30:00,11
555,427008,I130194606-00,617,Larceny,LARCENY IN A BUILDING $200 & OVER,D4,136,0,2016,2,Tuesday,19,Part One,COMMONWEALTH AVE,42.351153,-71.08161374,42.351153000000004,-71.08161374,2016-02-02,2016-02-02 19:30:00,11
556,427009,I130194606-00,617,Larceny,LARCENY IN A BUILDING $200 & OVER,D4,136,0,2016,2,Tuesday,19,Part One,COMMONWEALTH AVE,42.351153,-71.08161374,42.351153000000004,-71.08161374,2016-02-02,2016-02-02 19:30:00,11
557,427010,I130194606-00,617,Larceny,LARCENY IN A BUILDING $200 & OVER,D4,136,0,2016,2,Tuesday,19,Part One,COMMONWEALTH AVE,42.351153,-71.08161374,42.351153000000004,-71.08161374,2016-02-02,2016-02-02 19:30:00,11
558,427011,I130194606-00,619,Larceny,LARCENY OTHER $200 & OVER,D4,136,0,2016,2,Tuesday,19,Part One,COMMONWEALTH AVE,42.351153,-71.08161374,42.351153000000004,-71.08161374,2016-02-02,2016-02-02 19:30:00,11
559,427012,I130194606-00,3115,Investigate Person,INVESTIGATE PERSON,D4,136,0,2016,2,Tuesday,19,Part Three,COMMONWEALTH AVE,42.351153,-71.08161374,42.351153000000004,-71.08161374,2016-02-02,2016-02-02 19:30:00,11
560,427013,I130194606-00,3115,INVESTIGATE PERSON,INVESTIGATE PERSON,D4,136,0,2016,2,Tuesday,19,,COMMONWEALTH AVE,42.351153,-71.08161374,42.351153000000004,-71.08161374,2016-02-02,2016-02-02 19:30:00,11
561,427014,I130194606-00,619,Larceny,LARCENY OTHER $200 & OVER,D4,136,0,2016,2,Tuesday,19,Part One,COMMONWEALTH AVE,42.351153,-71.08161374,42.351153000000004,-71.08161374,2016-02-02,2016-02-02 19:30:00,11
562,427015,I130194606-00,619,Larceny,LARCENY OTHER $200 & OVER,D4,136,0,2016,2,Tuesday,19,Part One,COMMONWEALTH AVE,42.351153,-71.08161374,42.351153000000004,-71.08161374,2016-02-02,2016-02-02 19:30:00,11
563,427016,I130194606-00,617,Larceny,LARCENY THEFT FROM BUILDING,D4,136,0,2016,2,Tuesday,19,Part One,COMMONWEALTH AVE,42.351153,-71.08161374,42.351153000000004,-71.08161374,2016-02-02,2016-02-02 19:30:00,11
564,427024,I130041200-00,547,Burglary - No Property Taken,B&E NON-RESIDENCE DAY - NO PROP TAKEN,B3,428,0,2015,12,Monday,11,Other,DIXWELL ST,42.31433402,-71.09791405,42.31433402,-71.09791405,2015-12-07,2015-12-07 11:38:00,13
565,427025,I130041200-00,547,Burglary - No Property Taken,B&E NON-RESIDENCE DAY - NO PROP TAKEN,B3,428,0,2015,12,Monday,11,Other,DIXWELL ST,42.31433402,-71.09791405,42.31433402,-71.09791405,2015-12-07,2015-12-07 11:38:00,13
